customer_id,first_name,last_name,signup_date,region,acquisition_channel,email_opt_in,sms_opt_in,is_subscriber,lifetime_value_usd
C102197,Zane,Ward,2026-06-06,US-WA,podcast,True,False,False,277.45
C102198,Rosa,Torres,2025-08-07,FR,organic,True,False,False,333.68
C102199,Gus,Silva,2025-01-24,UK,google,True,True,False,363.71
C102200,Pia,Moreau,2024-03-09,FR,email-referral,True,True,True,539.33
C102201,Beau,Berg,2025-05-02,CA,tiktok,True,False,False,150.09
C102202,Drew,Ahmed,2026-03-20,US-FL,email-referral,True,True,False,334.6
C102203,Ava,Hunt,2025-04-14,UK,podcast,False,True,False,354.03
C102204,Eli,Yilmaz,2025-07-24,US-WA,podcast,False,False,False,131.25
C102205,Leo,Ortiz,2025-11-25,US-IL,google,True,True,False,199.43
C102206,Nina,Ahmed,2025-12-18,FR,organic,True,True,False,218.24
C102207,Ruby,Owens,2026-01-16,US-CA,email-referral,True,False,False,193.65
C102208,Gus,Young,2025-11-25,US-WA,google,True,False,False,172.67
C102209,Beau,Shah,2025-11-25,CA,email-referral,True,False,False,58.27
C102210,Otis,Yilmaz,2024-08-16,US-IL,tiktok,True,True,True,495.5
C102211,Lila,Ward,2024-06-27,DE,email-referral,True,False,True,209.8
C102212,Nadia,Yilmaz,2026-01-05,US-CA,tiktok,True,False,False,197.33
C102213,Remy,Ellis,2026-04-27,AU,google,True,False,True,492.42
C102214,Vera,Kim,2024-09-11,AU,google,True,True,True,458.48
C102215,Theo,Oduya,2025-02-15,US-WA,instagram,True,False,False,90.71
C102216,Eli,Oduya,2025-12-28,US-IL,google,True,True,False,273.72
C102217,Leo,Zola,2025-08-04,US-CA,email-referral,True,True,False,76.47
C102218,Owen,Ito,2024-03-27,CA,organic,True,True,True,135.6
C102219,Quinn,Reyes,2025-11-22,US-FL,instagram,True,False,False,74.0
C102220,Amara,Khan,2026-04-18,AU,organic,False,False,False,160.74
C102221,Lena,Ferro,2025-12-14,US-WA,email-referral,True,False,False,163.05
C102222,Aria,Gray,2024-08-25,US-FL,google,True,False,False,238.64
C102223,Pavel,Ward,2025-12-11,US-WA,email-referral,True,False,True,440.27
C102224,Rosa,Silva,2024-06-09,US-TX,instagram,True,False,False,239.54
C102225,Zoe,Gray,2025-07-10,US-CA,instagram,False,False,False,214.39
C102226,Jack,Oduya,2025-08-03,US-NY,google,True,False,False,312.99
C102227,Lena,Ortiz,2025-01-20,CA,organic,True,True,False,208.16
C102228,Pia,Vance,2025-02-01,US-CA,email-referral,True,True,True,256.49
C102229,Remy,Patel,2025-03-15,CA,google,True,False,True,77.54
C102230,Liam,Ferro,2024-03-19,DE,tiktok,False,True,False,357.23
C102231,Rina,Chen,2025-01-26,US-TX,email-referral,True,False,True,182.06
C102232,Priya,Silva,2024-12-04,US-IL,tiktok,True,True,False,47.63
C102233,Tara,Patel,2024-12-24,US-FL,podcast,True,False,False,238.38
C102234,Lila,Vance,2025-09-18,CA,email-referral,True,False,True,306.65
C102235,Lila,Silva,2024-05-18,UK,google,True,False,True,531.89
C102236,Nina,Lopez,2025-05-14,US-WA,instagram,True,True,False,96.67
C102237,Otis,Rossi,2025-08-24,UK,podcast,False,False,False,346.89
C102238,Remy,Khan,2024-12-11,US-IL,organic,True,True,False,254.59
C102239,Kira,Vogel,2025-10-27,US-WA,tiktok,False,False,False,187.42
C102240,Isla,Ito,2025-07-15,US-IL,email-referral,True,False,False,301.52
C102241,Gus,Hunt,2025-05-15,AU,google,False,False,False,216.16
C102242,Lena,Kim,2024-02-28,US-WA,email-referral,True,False,True,446.8
C102243,Owen,Iqbal,2025-02-18,US-IL,google,False,False,True,298.91
C102244,Kai,Park,2025-08-23,UK,organic,True,True,False,234.71
C102245,Noah,Rossi,2025-11-02,US-IL,podcast,True,False,True,823.5
C102246,Ava,Patel,2025-12-05,US-FL,tiktok,True,True,False,136.05
C102247,Nico,Moreau,2025-10-25,US-WA,google,True,True,False,184.88
C102248,Quinn,Diaz,2024-02-24,FR,tiktok,True,True,False,251.62
C102249,Xena,Weber,2024-03-28,UK,email-referral,True,False,False,779.75
C102250,Zane,Walsh,2026-01-14,US-NY,tiktok,True,False,False,350.99
C102251,Gus,Zhang,2024-10-05,US-TX,organic,False,True,False,351.53
C102252,Amara,Chen,2024-06-16,UK,google,True,False,False,143.91
C102253,Omar,Iqbal,2024-04-16,FR,tiktok,True,True,False,73.62
C102254,Enzo,Kim,2026-04-08,US-FL,organic,True,False,False,364.79
C102255,Lila,Ellis,2024-10-17,CA,google,False,True,True,584.57
C102256,Vera,Khan,2025-11-04,US-CA,google,True,False,True,375.0
C102257,Isla,Shah,2026-02-15,CA,instagram,False,False,False,303.33
C102258,Omar,Costa,2025-02-06,CA,instagram,False,False,True,396.65
C102259,Otis,Xu,2025-08-25,US-TX,tiktok,True,True,True,277.98
C102260,Quinn,Novak,2025-04-13,FR,organic,True,False,True,174.03
C102261,Iris,Silva,2025-08-20,US-TX,instagram,True,False,False,24.6
C102262,Uma,Ward,2024-08-23,US-NY,tiktok,True,False,True,183.48
C102263,Jude,Weber,2024-12-02,US-NY,google,True,True,False,326.26
C102264,Nico,Khan,2025-02-20,US-CA,podcast,True,False,True,184.98
C102265,Hana,Xu,2024-03-11,FR,google,True,True,False,92.11
C102266,Nico,Haas,2024-02-16,US-IL,instagram,False,True,True,322.42
C102267,Jude,Moreau,2024-02-29,US-CA,instagram,False,True,False,93.34
C102268,Wes,Xu,2025-03-23,US-FL,tiktok,True,True,False,192.28
C102269,Otis,Xu,2026-02-03,UK,tiktok,True,True,False,192.6
C102270,Noah,Ward,2025-12-27,US-IL,google,True,False,False,428.31
C102271,Vera,Ortiz,2024-12-25,US-CA,podcast,False,False,True,434.59
C102272,Vera,Xu,2026-01-01,FR,instagram,True,True,True,414.69
C102273,Diego,Gray,2025-01-26,US-NY,tiktok,True,False,True,130.46
C102274,Pavel,Quist,2025-10-11,FR,google,True,False,False,304.93
C102275,Rosa,Ferro,2024-04-29,DE,google,True,True,False,159.38
C102276,Iris,Klein,2025-12-31,US-TX,instagram,True,True,True,342.85
C102277,Remy,Novak,2025-07-13,US-FL,google,False,False,False,93.99
C102278,Xena,Iqbal,2025-09-10,US-NY,podcast,True,False,True,283.96
C102279,Liam,Reyes,2024-04-27,US-NY,tiktok,True,True,True,266.14
C102280,Zoe,Moreau,2025-12-04,US-TX,google,True,True,False,51.02
C102281,Xena,Reyes,2025-06-11,US-NY,organic,False,False,True,286.43
C102282,Isla,Diaz,2025-12-20,FR,tiktok,False,False,False,143.07
C102283,Ruby,Reyes,2025-12-09,DE,organic,True,False,True,290.75
C102284,Amara,Chen,2024-03-16,UK,google,True,False,False,301.79
C102285,Ken,Ferro,2024-05-31,FR,instagram,True,True,True,398.75
C102286,Priya,Zola,2024-03-24,US-NY,email-referral,True,True,False,409.66
C102287,Xena,Oduya,2025-08-15,US-NY,instagram,True,True,False,311.19
C102288,Rosa,Rossi,2024-08-31,US-IL,instagram,False,False,False,178.73
C102289,Ivy,Reyes,2025-04-25,FR,google,False,False,False,128.23
C102290,Marco,Kim,2025-07-12,CA,tiktok,True,False,True,286.99
C102291,Omar,Diaz,2025-07-23,CA,google,True,False,False,141.96
C102292,Milo,Mora,2026-03-06,US-TX,instagram,True,True,False,19.79
C102293,Owen,Iqbal,2026-05-24,US-TX,instagram,True,False,False,56.81
C102294,Ken,Owens,2024-12-20,US-CA,google,True,False,False,59.59
C102295,Cleo,Moreau,2025-05-03,DE,podcast,False,False,False,411.76
C102296,Sofia,Costa,2025-03-25,UK,podcast,True,False,False,340.92
C102297,Rina,Bauer,2026-05-04,US-TX,google,True,False,False,199.44
C102298,Leo,Park,2025-03-03,US-TX,tiktok,True,False,False,323.54
C102299,Sofia,Klein,2024-08-04,US-IL,email-referral,True,False,False,145.4
C102300,Tara,Berg,2024-03-15,UK,podcast,True,True,False,271.54
C102301,Theo,Xu,2024-11-19,DE,google,True,False,True,195.82
C102302,Milo,Nash,2024-10-16,US-NY,instagram,True,False,False,52.16
C102303,Finn,Haas,2024-11-08,US-IL,email-referral,True,False,False,33.77
C102304,Uma,Chen,2025-12-23,US-TX,google,False,True,True,325.86
C102305,Iris,Jain,2025-11-07,UK,instagram,True,False,False,130.08
C102306,Isla,Ward,2025-03-09,US-WA,tiktok,True,False,False,429.58
C102307,Leo,Nash,2025-05-26,US-NY,tiktok,True,True,False,79.15
C102308,Kira,Weber,2024-05-25,US-IL,podcast,True,False,False,45.39
C102309,Kai,Chen,2026-05-13,FR,email-referral,True,True,True,244.23
C102310,Quinn,Silva,2024-12-13,US-WA,email-referral,False,True,False,252.23
C102311,Remy,Gray,2026-06-02,FR,email-referral,True,False,False,287.04
C102312,Quinn,Haas,2024-12-07,AU,email-referral,True,True,False,171.5
C102313,Enzo,Vogel,2026-04-06,US-FL,instagram,True,False,False,243.7
C102314,Nina,Klein,2024-11-12,US-CA,email-referral,True,False,True,388.83
C102315,Ava,Ferro,2025-12-31,CA,organic,True,False,True,377.76
C102316,Priya,Gray,2025-11-11,US-TX,organic,True,False,False,49.01
C102317,Enzo,Jain,2025-01-02,FR,tiktok,True,True,True,234.76
C102318,Rina,Shah,2026-02-10,US-NY,podcast,True,True,False,193.12
C102319,Finn,Moreau,2024-10-26,UK,email-referral,True,False,False,259.13
C102320,Rina,Yilmaz,2025-04-17,US-TX,podcast,True,True,True,280.2
C102321,Vera,Zola,2024-03-22,AU,instagram,True,False,False,117.78
C102322,Uma,Lund,2025-05-14,AU,podcast,True,True,False,92.62
C102323,Pavel,Khan,2025-12-27,US-NY,tiktok,True,False,True,455.71
C102324,Nina,Chen,2026-02-04,US-FL,podcast,True,True,True,222.18
C102325,Nico,Torres,2025-12-25,US-CA,tiktok,False,False,True,345.46
C102326,Tara,Diaz,2025-05-07,US-WA,instagram,False,False,False,271.16
C102327,Milo,Tanaka,2025-10-09,US-CA,email-referral,True,True,True,386.55
C102328,Milo,Yilmaz,2026-06-06,US-CA,google,True,False,True,75.3
C102329,Priya,Oduya,2025-09-11,US-IL,instagram,True,False,True,492.42
C102330,Jude,Xu,2025-11-29,US-NY,organic,True,False,False,242.87
C102331,Diego,Ueda,2026-01-07,UK,email-referral,True,False,True,286.37
C102332,Tess,Silva,2026-06-13,US-CA,organic,True,False,True,241.81
C102333,Sage,Young,2024-08-03,DE,organic,True,True,False,138.38
C102334,Elsa,Park,2025-04-20,US-FL,organic,True,False,False,75.6
C102335,Vera,Khan,2025-09-03,AU,organic,True,False,True,229.9
C102336,Sofia,Iqbal,2024-12-23,US-FL,instagram,True,False,False,126.44
C102337,Noah,Young,2025-01-17,FR,organic,True,True,False,171.59
C102338,Gus,Yilmaz,2024-08-08,US-CA,organic,True,False,True,285.57
C102339,Max,Ito,2025-06-16,US-FL,instagram,True,True,False,190.83
C102340,Drew,Torres,2024-09-16,DE,instagram,False,False,True,342.87
C102341,Iris,Oduya,2024-03-10,US-NY,podcast,False,False,False,210.63
C102342,Jude,Gray,2025-02-03,US-WA,google,True,False,False,254.03
C102343,Nora,Moreau,2025-07-31,US-CA,email-referral,False,False,False,129.22
C102344,Ava,Tanaka,2026-06-14,DE,email-referral,True,True,True,448.24
C102345,Ken,Zhang,2025-04-13,US-TX,email-referral,True,True,True,336.87
C102346,Tara,Haas,2025-07-16,DE,email-referral,True,False,True,341.98
C102347,Milo,Ito,2026-02-01,US-NY,tiktok,True,True,True,358.55
C102348,Nadia,Weber,2026-03-07,US-IL,podcast,True,True,True,238.13
C102349,Theo,Haas,2024-12-23,DE,instagram,True,False,False,460.75
C102350,Priya,Vogel,2025-10-17,FR,instagram,True,False,False,132.21
C102351,Hana,Rossi,2026-02-16,AU,google,True,False,False,449.92
C102352,Lila,Lopez,2025-01-27,FR,organic,True,False,True,207.84
C102353,Pia,Yilmaz,2024-03-29,DE,organic,True,True,False,128.02
C102354,Enzo,Novak,2024-04-13,AU,tiktok,True,False,False,242.54
C102355,Hana,Rossi,2024-12-11,AU,instagram,True,True,False,34.06
C102356,Ken,Moreau,2024-03-24,CA,podcast,False,False,False,315.84
C102357,Zane,Owens,2024-03-28,CA,email-referral,True,False,False,122.46
C102358,Ava,Klein,2026-06-17,DE,podcast,True,False,False,286.8
C102359,Hana,Zhang,2025-08-24,US-TX,tiktok,True,True,False,237.34
C102360,Zoe,Zhang,2025-06-26,US-TX,podcast,False,False,False,55.55
C102361,Priya,Yilmaz,2025-06-07,UK,email-referral,True,False,False,271.43
C102362,Ruby,Walsh,2025-01-14,CA,organic,True,False,False,95.13
C102363,Ava,Reyes,2024-11-04,US-FL,email-referral,True,True,False,266.06
C102364,Vera,Costa,2024-12-11,US-FL,tiktok,False,False,False,308.64
C102365,Nico,Khan,2024-07-28,US-FL,podcast,True,True,False,282.99
C102366,Tess,Mora,2024-08-10,DE,tiktok,True,False,False,500.56
C102367,Sofia,Tanaka,2024-09-06,US-NY,email-referral,True,True,True,488.72
C102368,Beau,Quist,2025-02-24,US-FL,google,True,True,False,233.56
C102369,Drew,Klein,2024-05-06,US-NY,tiktok,True,True,False,315.57
C102370,Sage,Silva,2024-04-26,US-IL,organic,True,True,False,164.98
C102371,Rina,Berg,2024-11-21,UK,instagram,True,True,False,157.37
C102372,Sofia,Torres,2024-07-16,US-WA,organic,True,False,False,512.55
C102373,Tara,Ito,2025-12-20,US-CA,instagram,True,False,False,71.31
C102374,Eli,Xu,2024-03-15,DE,instagram,True,False,True,240.51
C102375,Quinn,Moreau,2024-10-12,US-NY,instagram,True,False,False,96.45
C102376,Lila,Mora,2024-03-05,DE,google,True,True,False,155.81
C102377,Lucy,Tanaka,2025-11-29,US-FL,email-referral,True,False,False,160.53
C102378,Lucy,Moreau,2024-12-02,UK,organic,True,False,False,495.98
C102379,Zane,Novak,2024-05-26,US-NY,instagram,True,False,False,317.96
C102380,Priya,Patel,2025-10-03,US-CA,tiktok,True,True,False,97.4
C102381,Quinn,Gray,2025-01-28,US-IL,email-referral,True,True,False,319.5
C102382,Pia,Ueda,2024-12-08,US-FL,podcast,True,True,False,190.5
C102383,Lucy,Iqbal,2025-06-16,US-CA,podcast,True,False,True,388.54
C102384,Iris,Mora,2024-12-18,US-CA,instagram,True,True,True,279.47
C102385,Isla,Costa,2025-04-30,DE,organic,True,True,True,403.06
C102386,Nadia,Zola,2026-04-17,US-CA,instagram,True,False,False,652.76
C102387,Uma,Patel,2024-09-13,US-WA,tiktok,True,True,True,93.47
C102388,Isla,Vance,2026-04-21,FR,tiktok,True,False,False,205.28
C102389,Cleo,Ward,2025-04-23,US-IL,podcast,True,False,False,145.53
C102390,Eli,Berg,2025-02-28,DE,google,True,True,True,281.48
C102391,Quinn,Xu,2026-05-11,DE,organic,True,False,True,741.64
C102392,Nina,Novak,2025-06-18,UK,organic,True,False,False,56.29
C102393,Wes,Novak,2025-01-14,US-TX,email-referral,True,True,False,223.01
C102394,Priya,Torres,2024-10-09,US-FL,instagram,False,True,False,115.64
C102395,Leo,Bauer,2024-12-16,US-IL,instagram,True,False,False,212.73
C102396,Jack,Silva,2024-10-21,US-NY,email-referral,True,False,False,187.01
C102397,Zane,Yilmaz,2025-07-30,US-CA,podcast,True,True,True,587.57
C102398,Diego,Ortiz,2025-11-29,US-CA,email-referral,True,True,True,340.95
C102399,Nina,Haas,2026-05-21,US-FL,instagram,True,False,False,71.91
C102400,Nico,Zola,2025-09-25,CA,podcast,True,True,False,73.03
C102401,Rosa,Ito,2024-04-24,DE,instagram,True,True,False,200.66
C102402,Theo,Diaz,2026-06-06,CA,google,False,True,False,242.81
C102403,Rina,Zhang,2025-04-12,US-NY,email-referral,False,False,True,287.59
C102404,Milo,Patel,2026-04-26,AU,instagram,True,True,True,257.69
C102405,Mara,Ellis,2025-05-02,AU,podcast,True,False,False,505.24
C102406,Mia,Yilmaz,2026-02-11,US-TX,tiktok,True,True,False,75.71
C102407,Cleo,Tanaka,2025-02-06,US-WA,organic,True,False,False,44.83
C102408,Iris,Ueda,2025-09-17,US-NY,google,True,True,True,273.55
C102409,Liam,Lund,2026-01-15,US-CA,tiktok,True,False,True,277.23
C102410,Elsa,Berg,2025-04-17,FR,podcast,True,False,False,63.06
C102411,Finn,Chen,2025-12-09,CA,podcast,True,True,False,365.34
C102412,Nadia,Park,2025-02-20,US-IL,instagram,True,True,True,193.44
C102413,Owen,Yilmaz,2024-03-06,CA,podcast,False,True,True,100.85
C102414,Elsa,Jain,2024-03-09,AU,email-referral,True,False,False,46.21
C102415,Jude,Klein,2025-03-26,DE,email-referral,True,True,True,110.21
C102416,Sage,Vance,2026-03-05,US-NY,email-referral,True,False,True,180.71
C102417,Ruby,Gray,2025-05-25,US-CA,organic,True,True,False,110.27
C102418,Noah,Yilmaz,2024-08-14,FR,email-referral,True,False,True,216.78
C102419,Sage,Vogel,2025-09-03,US-WA,instagram,True,True,False,183.06
C102420,Vera,Ellis,2024-10-01,FR,tiktok,True,False,False,260.28
C102421,Pavel,Weber,2025-09-29,US-IL,tiktok,True,False,False,31.64
C102422,Aria,Chen,2025-04-08,US-NY,tiktok,True,True,False,169.1
C102423,Aria,Ellis,2024-09-04,US-IL,email-referral,True,True,True,220.62
C102424,Finn,Quist,2024-03-02,UK,google,True,False,True,306.49
C102425,Zane,Oduya,2026-02-17,US-WA,google,True,False,True,610.08
C102426,Eli,Xu,2024-06-23,US-WA,google,False,False,True,147.78
C102427,Leo,Young,2025-01-13,US-CA,google,True,True,False,337.37
C102428,Nico,Park,2026-01-05,FR,google,True,False,True,264.33
C102429,Ava,Rossi,2024-12-09,US-NY,podcast,True,False,True,423.89
C102430,Quinn,Young,2025-01-19,US-WA,email-referral,True,False,True,361.62
C102431,Omar,Diaz,2025-06-10,FR,organic,True,False,False,60.98
C102432,Max,Shah,2026-01-26,UK,email-referral,True,False,True,228.35
C102433,Uma,Owens,2024-10-13,US-CA,google,True,False,False,303.11
C102434,Lila,Khan,2025-01-05,US-CA,instagram,True,False,False,248.46
C102435,Tess,Mora,2025-10-02,FR,organic,True,False,True,176.78
C102436,Enzo,Owens,2026-01-25,US-IL,tiktok,True,False,False,296.56
C102437,Kai,Vance,2024-07-04,FR,google,True,True,True,363.24
C102438,Yara,Haas,2025-09-18,US-WA,podcast,True,True,True,354.2
C102439,Jude,Haas,2026-01-22,DE,instagram,True,False,True,161.9
C102440,Max,Tanaka,2024-12-05,FR,email-referral,True,False,True,293.76
C102441,Noah,Nash,2024-11-08,US-FL,instagram,False,False,True,268.17
C102442,Finn,Diaz,2024-12-10,US-WA,google,False,False,False,152.69
C102443,Theo,Owens,2025-08-21,UK,email-referral,True,False,True,201.5
C102444,Gus,Torres,2024-08-09,FR,tiktok,True,True,True,199.03
C102445,Kira,Silva,2025-01-26,FR,instagram,True,True,True,628.61
C102446,Priya,Hunt,2024-10-08,US-WA,podcast,True,True,False,146.85
C102447,Max,Ortiz,2025-02-19,US-IL,podcast,True,False,False,65.09
C102448,Enzo,Rossi,2025-02-15,US-NY,instagram,True,False,True,500.11
C102449,Zoe,Khan,2024-07-07,US-CA,organic,True,False,False,246.72
C102450,Ruby,Walsh,2024-05-17,UK,google,True,True,False,150.46
C102451,Omar,Ortiz,2024-09-28,AU,email-referral,True,True,True,405.34
C102452,Nico,Mora,2025-03-28,US-CA,organic,True,False,False,189.74
C102453,Sage,Lopez,2024-09-04,US-TX,instagram,False,False,False,179.63
C102454,Hana,Hunt,2025-04-20,DE,google,False,False,False,192.56
C102455,Owen,Quist,2024-09-23,US-FL,instagram,True,True,False,243.32
C102456,Jack,Kim,2025-03-18,AU,instagram,True,False,False,146.17
C102457,Milo,Ueda,2026-03-18,CA,google,True,False,True,333.99
C102458,Diego,Yilmaz,2024-04-09,US-TX,instagram,True,False,False,36.34
C102459,Elsa,Lund,2025-11-07,CA,podcast,True,False,False,170.07
C102460,Kira,Quist,2024-04-16,US-TX,organic,True,True,False,73.01
C102461,Elsa,Novak,2024-12-02,FR,email-referral,True,False,False,391.49
C102462,Finn,Park,2025-12-18,FR,google,True,False,False,437.84
C102463,Cleo,Xu,2025-04-16,US-CA,google,True,False,False,400.32
C102464,Pia,Iqbal,2025-10-25,US-NY,tiktok,True,True,False,468.12
C102465,Isla,Chen,2024-09-23,UK,tiktok,True,False,False,98.04
C102466,Ruby,Jain,2024-09-09,CA,google,True,False,True,184.74
C102467,Cleo,Zhang,2025-03-30,DE,tiktok,True,False,True,100.19
C102468,Rosa,Xu,2025-12-12,US-WA,organic,True,False,False,113.72
C102469,Kai,Costa,2026-02-19,US-WA,organic,True,False,False,208.89
C102470,Kai,Yilmaz,2026-05-26,US-FL,podcast,True,False,True,444.46
C102471,Lila,Berg,2025-10-02,US-CA,google,True,False,True,439.46
C102472,Ivy,Ito,2024-11-26,US-NY,email-referral,True,False,True,452.8
C102473,Tess,Tanaka,2025-10-14,AU,organic,True,False,False,107.38
C102474,Aria,Rossi,2026-04-11,FR,instagram,True,True,False,39.12
C102475,Zoe,Lopez,2026-03-08,CA,instagram,True,False,False,240.24
C102476,Isla,Park,2024-04-27,US-IL,tiktok,True,True,False,195.21
C102477,Isla,Patel,2024-10-10,US-IL,organic,True,True,False,83.14
C102478,Cleo,Zola,2026-04-01,US-CA,instagram,False,True,False,43.54
C102479,Zoe,Young,2025-06-13,US-CA,podcast,True,True,True,960.37
C102480,Finn,Costa,2025-05-23,UK,podcast,False,True,True,253.21
C102481,Priya,Hunt,2026-03-16,US-WA,email-referral,True,False,True,546.62
C102482,Lucy,Klein,2026-03-31,US-FL,tiktok,True,True,False,196.6
C102483,Ruby,Moreau,2025-02-09,US-WA,instagram,True,False,False,27.28
C102484,Tess,Mora,2024-05-16,DE,google,True,False,True,189.56
C102485,Cleo,Patel,2024-03-30,US-FL,tiktok,False,False,False,441.66
C102486,Hana,Bauer,2026-02-27,US-CA,podcast,True,False,False,152.14
C102487,Beau,Haas,2025-10-08,US-CA,tiktok,False,True,True,279.28
C102488,Faye,Yilmaz,2026-05-15,FR,organic,True,False,False,29.11
C102489,Lena,Reyes,2025-01-20,US-FL,google,True,True,False,276.39
C102490,Pia,Khan,2024-07-08,AU,tiktok,False,False,False,303.77
C102491,Otis,Silva,2026-04-03,US-WA,email-referral,True,False,False,40.31
C102492,Isla,Oduya,2025-08-28,US-WA,email-referral,True,False,True,459.88
C102493,Mara,Diaz,2024-08-18,US-IL,google,False,True,False,242.52
C102494,Jude,Lund,2024-06-02,US-FL,tiktok,True,True,False,359.09
C102495,Gus,Diaz,2026-01-07,US-WA,google,True,False,False,304.95
C102496,Sofia,Ahmed,2024-11-02,UK,organic,True,False,True,294.08
C102497,Jack,Iqbal,2026-03-23,CA,tiktok,True,True,False,292.83
C102498,Wes,Zhang,2024-07-16,US-TX,organic,True,False,False,293.45
C102499,Ivy,Iqbal,2024-12-23,FR,google,False,False,False,362.76
C102500,Yara,Costa,2024-07-26,UK,instagram,True,True,False,285.96
C102501,Nico,Ward,2024-10-26,AU,podcast,True,False,False,312.47
C102502,Liam,Shah,2024-04-06,US-WA,organic,False,True,True,150.08
C102503,Iris,Chen,2024-05-29,US-WA,tiktok,True,True,True,423.5
C102504,Isla,Zhang,2024-09-01,US-FL,email-referral,True,True,True,287.77
C102505,Beau,Gray,2024-08-13,US-IL,email-referral,True,True,True,485.6
C102506,Elsa,Park,2026-04-28,US-WA,tiktok,True,False,True,586.06
C102507,Uma,Ueda,2025-01-25,US-WA,tiktok,True,True,False,161.83
C102508,Mia,Tanaka,2024-08-24,US-IL,google,False,True,True,223.99
C102509,Noah,Oduya,2024-02-18,DE,email-referral,False,False,False,230.09
C102510,Enzo,Silva,2025-10-26,UK,podcast,True,False,False,200.66
C102511,Rosa,Lopez,2024-08-07,UK,google,False,True,False,206.31
C102512,Amara,Shah,2025-07-19,US-NY,organic,True,False,True,495.33
C102513,Ivy,Haas,2025-12-04,US-FL,google,True,False,True,360.13
C102514,Marco,Diaz,2025-05-22,UK,google,True,False,False,296.69
C102515,Pavel,Zhang,2025-12-27,DE,instagram,True,False,False,181.27
C102516,Marco,Rossi,2025-06-11,UK,email-referral,True,True,False,386.27
C102517,Priya,Silva,2025-02-17,US-FL,instagram,False,False,False,100.24
C102518,Theo,Ward,2026-03-19,US-WA,organic,True,False,False,310.9
C102519,Lucy,Lund,2024-11-24,CA,tiktok,True,False,True,181.76
C102520,Rina,Nash,2025-07-26,FR,email-referral,False,False,False,374.1
C102521,Remy,Ferro,2025-02-02,CA,email-referral,True,True,True,270.2
C102522,Tess,Khan,2024-05-29,US-TX,google,True,False,False,85.77
C102523,Diego,Ward,2024-12-29,DE,google,True,False,True,248.85
C102524,Iris,Diaz,2025-10-13,US-TX,tiktok,True,True,False,132.82
C102525,Nora,Novak,2024-11-06,DE,organic,True,False,False,346.55
C102526,Kai,Tanaka,2025-05-15,US-TX,instagram,True,False,False,319.43
C102527,Hana,Ito,2025-12-19,CA,email-referral,True,False,True,490.61
C102528,Xena,Iqbal,2024-10-03,US-WA,podcast,True,True,True,424.54
C102529,Nico,Lund,2025-03-11,US-WA,google,False,True,False,285.99
C102530,Omar,Ortiz,2024-07-18,US-FL,tiktok,True,False,False,607.6
C102531,Vera,Ito,2024-07-22,US-TX,podcast,True,True,True,377.21
C102532,Wes,Ito,2026-06-11,US-IL,podcast,True,False,False,132.83
C102533,Zoe,Ellis,2025-07-25,DE,google,True,True,False,160.07
C102534,Pavel,Ortiz,2024-02-25,CA,google,True,False,True,892.93
C102535,Uma,Jain,2025-01-04,US-CA,organic,True,True,True,225.93
C102536,Kai,Klein,2026-01-16,US-WA,google,False,True,False,39.32
C102537,Marco,Ahmed,2024-07-11,US-CA,google,False,False,True,354.46
C102538,Isla,Quist,2024-03-03,US-FL,instagram,True,True,False,162.86
C102539,Rina,Patel,2024-07-29,FR,organic,True,True,False,587.47
C102540,Cleo,Tanaka,2025-12-29,UK,podcast,True,True,False,320.02
C102541,Hana,Berg,2025-12-07,DE,email-referral,True,True,True,276.18
C102542,Max,Klein,2025-09-03,UK,organic,True,False,False,149.44
C102543,Otis,Ferro,2024-02-15,CA,email-referral,True,False,False,105.54
C102544,Lena,Owens,2024-07-24,US-CA,instagram,True,True,True,348.77
C102545,Liam,Moreau,2025-10-17,US-FL,organic,True,True,True,304.08
C102546,Ruby,Zola,2025-08-14,AU,organic,True,True,False,255.03
C102547,Diego,Weber,2024-08-24,US-TX,email-referral,True,True,True,370.18
C102548,Jack,Walsh,2024-06-23,US-IL,tiktok,True,True,True,243.7
C102549,Pia,Young,2024-10-31,UK,google,True,False,True,134.24
C102550,Ivy,Vance,2025-02-06,DE,organic,True,True,True,314.49
C102551,Pavel,Patel,2024-04-06,CA,podcast,True,False,False,53.71
C102552,Pavel,Xu,2025-02-04,AU,email-referral,True,True,False,51.08
C102553,Beau,Shah,2025-04-16,US-NY,podcast,True,False,False,198.97
C102554,Amara,Rossi,2025-01-09,US-CA,email-referral,True,True,False,105.97
C102555,Lucy,Chen,2025-04-25,US-CA,podcast,True,False,True,509.18
C102556,Marco,Ellis,2026-04-30,US-IL,tiktok,True,False,True,314.01
C102557,Owen,Zola,2025-08-19,DE,tiktok,True,False,True,48.43
C102558,Faye,Jain,2024-04-05,DE,google,True,False,False,19.42
C102559,Hana,Ellis,2024-05-28,AU,tiktok,True,True,False,48.78
C102560,Zane,Mora,2024-07-09,AU,google,True,True,False,110.71
C102561,Zoe,Kim,2026-04-02,US-TX,google,True,True,False,99.69
C102562,Enzo,Ueda,2026-03-08,AU,instagram,True,False,True,326.0
C102563,Mara,Diaz,2025-01-30,US-TX,tiktok,True,True,True,243.98
C102564,Ruby,Gray,2025-03-26,DE,organic,True,True,False,189.73
C102565,Kira,Young,2025-03-10,FR,google,True,False,False,261.25
C102566,Remy,Lopez,2024-08-02,US-TX,google,True,False,True,567.2
